order_id|order_date|ship_date|platform|category|product_name|unit_price|quantity|gross_sales|campaign|voucher_code|discount_pct|discount_value|shipping_cost|net_sales|payment_method|customer_segment|region|stock_status|order_status|customer_rating|priority_flag
ORD00540|2024/10/14|10-16-2024|Shopee|Beauty|Face Wash |295367|4|1181468|Normal Day|NONE|0|0|18000|-1181468|COD|Returning|Yogyakarta|In Stock|Returned|1.0|N
ORD01202|2024-06-28|2024-07-05|Blibli|Home Living|Blender|Rp 840.354|1|840354|Normal Day|NONE|0|0|20000|840354|E-WALLET|VIP|Surabaya|In Stock|DELIVERED|5.0|PRIORITY
ORD00698|06/12/2024|10/12/2024|Blibli|Home Living|Vacuum Cleaner|554937|5|2774685|Flash Sale|DISC10|10|277468|15000|2497217|E-Wallet|Returning|Medan|In Stock|delivered|5.0|N
ORD01650|2024/08/18|2024-08-19|TikTok Shop|Home Living|Table Lamp|98850|3|296550|Payday Sale|DISC15|15|44482|25000|252068|COD|VIP|Medan|Preorder|Delivered|5.0|
ORD01640|04-10-2024||Tokopedia|Sports|Yoga Mat|173310|1|173310|Flash Sale|DISC10|10|17331|20000|0|COD|Returning|Yogyakarta|In Stock|cancelled||normal
ORD01146|01-20-2024|01-26-2024|TikTok Shop|Electronics|Wireless Earbuds|2141048|1|2141048|Clearance|CLEAR30|30|642314|12000|Rp 1.498.734|Transfer Bank|New|Bandung|Low Stock|completed|5.0|N
ORD01032|17/07/2024|2024/07/19|blibli|Beauty|Skincare Serum|165977|2|331954|Normal Day|NONE|0|0|25000|331954|Transfer Bank|New|Yogyakarta|In Stock|Shipped||No
ORD00373|11-13-2024|11-17-2024|Lazada|Beauty|Face Wash|57033|1|57033|Flash Sale|DISC10|10|5703|12000|51330|Virtual Account|Returning|Medan|In Stock|delivered|4.0|normal
ORD00668|07-04-2024|2024/07/13|Tokopedia|Electronics|Smartwatch|2430727|2|4861454|Mega Campaign|DISC20|20|972291|9000|3889163|Virtual Account|New|Medan|In Stock|shipped||N
ORD01552|2024-06-28|06/07/2024|Lazada|Electronics|Phone Charger |2315047|8|18520376|Mega Campaign|DISC20|20|3704075|18000|14816301|COD|Returning|Semarang|Preorder|delivered|5.0|Yes
ORD00358|09/01/2024|01-16-2024|TikTok Shop|Electronics|Smartwatch|315109|1|315109|Payday Sale|DISC15|15|47266|9000|-267843|Transfer Bank|Returning|Medan|In Stock|Returned|1.0|normal
ORD00968|02/05/2024|2024/05/03|Lazada|Home_Living|Vacuum Cleaner|210945|6|1265670|Normal Day|NONE|0|0|12000|1265670|COD|Returning|Jakarta|In Stock|DELIVERED|4.0|N
ORD00784|29/03/2024|01/04/2024|Shopee|Home Living|Rice Cooker|527250|5|2636250|Normal Day|NONE|0|0|25000|2636250|TRANSFER BANK|Returning|Bekasi|In Stock|delivered|5.0|N
ORD00736|2024-07-06|2024/07/09|Shopee|Home Living|Vacuum Cleaner|490580|4|1962320|Flash Sale|DISC10|10|Rp 196.232|0|1766088|COD|Returning|Makassar|In Stock|shipped||No
ORD01036|02/01/2024|04/01/2024|Blibli|Electronics|Wireless Earbuds|2407592|3|7222776|Normal Day|NONE|0|0|0|7222776|E-WALLET|Returning|Yogyakarta|Preorder|Shipped||No
ORD00971|2024-08-08|17/08/2024|TikTok Shop|Sports|Skipping Rope|548964|2|1097928|Mega Campaign|DISC20|20|219586|20000|878342|Virtual Account|New|Semarang|In Stock|DELIVERED|5|Yes
ORD01551|11/06/2024|14/06/2024|TikTok Shop|Electronics|Wireless Earbuds|1300159|3|3900477|Payday Sale|DISC15|15|585072|15000|3315405|Virtual Account|New|Makassar|Low Stock|completed|4.0|N
ORD01513|03-02-2024|2024-03-04|Blibli|Electronics|Smartwatch|1786226|3|5358678|Flash Sale|DISC10|10|535868|18000|4822810|E-Wallet|New|Surabaya|In Stock|ON DELIVERY||N
ORD01550|2024/06/14|2024/06/19|Blibli|Beauty|Body Lotion|273716|5|1368580|Normal Day|NONE|0|0|12000|1368580|Virtual Account|New|Makassar|In Stock|Delivered|5.0|N
ORD01810|2024-06-09|13/06/2024|Tokopedia|Home Living|Vacuum Cleaner|140628|5|703140|Mega Campaign|DISC20|20|140628|15000|562512|Transfer Bank|Returning|Semarang|In Stock|completed|5.0|Yes
ORD01517|11/10/2024|2024/10/17|Shopee|Fashion|Women Dress|536309|10|5363090|Payday Sale|DISC15|15|804464|20000|4558626|Credit Card|Returning|Jakarta|Low Stock|completed|5.0|N
ORD01669|03-19-2024|03-22-2024|Lazada|Sports|Running Shoes|395523|6|2373138|Mega Campaign|DISC20|20|474628|9000|1898510|Transfer Bank|New|Makassar|In Stock|COMPLETED|4.0|normal
ORD01253|03-15-2024|03-21-2024|Tokopedia|Fashion|Sneakers|208144|6|1248864|Payday Sale|DISC15|15|187330|0|1061534|E-Wallet|Returning|Surabaya|In Stock|Delivered|5.0|No
ORD01828|2024-08-13|2024/08/18|Lazada|Fashion|Sneakers|255476|4|1021904|Normal Day|NONE|0|0|15000|1021904|E-Wallet|Returning|Yogyakarta|In Stock|Delivered|4.0|normal
ORD01745|2024-09-02|04/09/2024|TikTok Shop|FASHION|Jeans|82615|5|413075|Normal Day|NONE|0|0|15000|413075|Transfer Bank|Returning|Medan|In Stock|completed|4.0|No
ORD01237|05/09/2024|2024/09/09|Lazada|Fashion|Hoodie|236102|2|472204|Normal Day|NONE|0|0|20000|472204|Credit Card|Returning|Semarang|In Stock|DELIVERED|5.0|No
ORD00886|01-11-2024|17/01/2024|Blibli|home living|Table Lamp|480900|3|1442700|Payday Sale|DISC15|15|216405|9000|1226295|Credit Card|VIP|Semarang|In Stock|delivered|5.0|
ORD00080|03-27-2024||Tokopedia|Electronics|Phone Charger|Rp 558.262|1|558262|Flash Sale|DISC10|10|55826|25000|0|Virtual Account|Returning|Surabaya|Preorder|Cancelled||
ORD01173|2024-04-11|04-13-2024|TikTok Shop|Fashion|Women Dress|230765|5|1153825|Flash Sale|DISC10|10|115382|0|1038443|Transfer Bank|Returning|Jakarta|In Stock|delivered|5.0|normal
ORD00815|2024/08/25|2024/08/26|Blibli|Sports|Cycling Gloves|188196|6|1129176|Flash Sale|DISC10|10|112918|15000|1016258|Virtual Account|New|Bekasi|In Stock|Delivered|5.0|No
ORD01784|2024/08/20|25/08/2024|Tokopedia|Electronics|Power Bank|1676076|2|3352152|Normal Day||0|0|25000|3352152|Credit Card|New|Semarang|In Stock|DELIVERED|5.0|N
ORD00672|2024/09/01|2024/09/04|Blibli|Fashion|Women Dress|157859|5|789295|Normal Day|NONE|0|Rp 0|18000|789295|Virtual Account|New|Semarang|In Stock|Delivered|3.0|N
ORD01558|2024-12-01|12-07-2024|TikTok Shop|Home Living|Table Lamp|1128173|6|Rp 6.769.038|Payday Sale|DISC15|15|1015356|20000|5753682|Transfer Bank|Returning|Makassar|Low Stock|completed|5.0|No
ORD00058|26/03/2024|2024/03/30|TikTok Shop|Beauty|Face Wash|59422|10|594220|Normal Day|NONE|0|0|12000|594220|Transfer Bank|New|Bandung|In Stock|completed|5.0|
ORD00134|2024-07-12|19/07/2024|Lazada|Sports|Skipping Rope |542681|6|3256086|Payday Sale|DISC15|15|488413|9000|2767673|E-Wallet|Returning|Yogyakarta|In Stock|delivered|5.0|No
ORD01141|2024-01-13||Tokopedia|Beauty|Sunscreen|49066|1|49066|Normal Day|NONE|0|0|15000|0|Credit Card|Returning|Medan|Low Stock|Cancelled||N
ORD00934|2024-07-12|2024-07-17|Tokopedia|Sports|Running Shoes|448117|6|2688702|Mega Campaign|DISC20|20|537740|12000|2150962|COD|New|Jakarta|In Stock|completed|5.0|No
ORD01714|10-17-2024|10-18-2024|Tokopedia|Beauty|Lip Tint|278454|1|278454|Clearance|CLEAR30|30|83536|12000|194918|E-Wallet|Returning|Yogyakarta|In Stock|Delivered|5.0|No
ORD00824|2024-06-03|06-06-2024|Lazada|Home Living|Blender|125462|8|1003696|Flash Sale|DISC10|10|100370|20000|903326|Credit Card|New|Bekasi|Preorder|DELIVERED||No
ORD01215|2024-06-16|2024-06-17|Lazada|Fashion|Men T-Shirt|306164|2|612328|Payday Sale|DISC15|15|91849|25000|520479|Virtual Account|Returning|Jakarta|Low Stock|delivered|5.0|N
ORD00505|15/08/2024|20/08/2024|Shopee|Electronics|Phone Charger|99569|10|995690|Mega Campaign|DISC20|20|199138|12000|796552|Transfer Bank|Returning|Bandung|Preorder|delivered|5.0|Yes
ORD01989|2024/07/03|2024-07-06|Blibli|Sports|Dumbbell 5kg|255980|2|511960|Payday Sale|DISC15|15|76794|9000|435166|Credit Card|New|Bekasi|In Stock|Delivered|5.0|normal
ORD00348|28/01/2024|02-01-2024|TikTok Shop|Beauty|Face Wash|273277|2|546554|Flash Sale|DISC10|10|54655|12000|Rp 491.899|COD|Returning|Surabaya|In Stock|completed|5.0|normal
ORD00387|02/03/2024|09/03/2024|Blibli|Beauty|Lip Tint|334645|2|669290|Normal Day|NONE|0|0|15000|669290|Virtual Account|Returning|Jakarta|In Stock|shipped||normal
ORD01025|2024-06-26|2024-06-28|TikTok Shop|Fashion|Women Dress|168114|2|336228|Normal Day|NONE|0|0|18000|336228|Bank Transfer|New|Semarang|Preorder|delivered|5.0|No
ORD00895|2024-07-30|2024/08/06|blibli|Home Living|Storage Box|709649|1|709649|Normal Day|NONE|0|0|9000|-709649|Virtual Account|Returning|Surabaya|In Stock|RETUR|1.0|No
ORD00829|16/09/2024|2024/09/18|Shopee|Electronics|Wireless Earbuds|Rp 817.572|5|4087860|Flash Sale|DISC10|10|408786|18000|3679074|Transfer Bank|New|Surabaya|In Stock|completed|4.0|No
ORD01928|2024-06-04||Lazada|home living|Table Lamp|1128141|2|2256282|Normal Day|NONE|0|Rp 0|18000|2256282|Virtual Account|New|Jakarta|In Stock|delivered|5.0|normal
ORD00476|2024-02-07|2024/02/08|Shopee|Sports|Skipping Rope|129689|1|129689|Payday Sale|DISC15|15|19453|0|110236|E-Wallet|VIP|Semarang|Preorder|completed|5.0|PRIORITY
ORD01783|08-24-2024|30/08/2024|Tiktok Shop|Home Living|Vacuum Cleaner|522547|5|2612735|Payday Sale|DISC15|15|391910|18000|2220825|Transfer Bank|Returning|Surabaya|Low Stock|completed|5.0|N
ORD00336|2024-09-29|03/10/2024|Tokopedia|Home Living|Storage Box|1199132|3|3597396|Normal Day|NONE|0|0|15000|3597396|Credit Card|VIP|Makassar|Low Stock|delivered|4.0|PRIORITY
ORD01420|2024-06-30|2024/07/02|Lazada|Sports|Skipping Rope|680180|3|Rp 2.040.540|Mega Campaign|DISC20|20|408108|25000|1632432|Credit Card|Returning|Yogyakarta|In Stock|DELIVERED|5.0|Yes
ORD00653|2024-10-28|2024-10-31|blibli|Electronics|Power Bank |1812522|4|7250088|Mega Campaign||20|1450018|0|Rp 5.800.070|Transfer Bank|New|Semarang|In Stock|delivered|3.0|Yes
ORD00173|25/12/2024|2024-12-30|Tokopedia|Home Living|Rice Cooker|225315|4|901260|Normal Day|NONE|0|0|0|901260|E-Wallet|Returning|Semarang|Preorder|completed|5.0|normal
ORD01150|07-22-2024|2024-07-24|Lazada|HOME LIVING|Vacuum Cleaner|1068307|1|1068307|Normal Day|NONE|0|0|12000|-1068307|E-WALLET|Returning|Bandung|In Stock|Returned|3.0|normal
ORD00039|2024/08/11|2024/08/18|TikTok Shop|Sports|Running Shoes|512700|3|1538100|Clearance|CLEAR30|30|461430|9000|-1076670||Returning|Surabaya|In Stock|returned|1.0|No
ORD00714|2024/05/05|09/05/2024|Blibli|Fashion|Jeans|75184|4|300736|Payday Sale|DISC15|15|45110|0|255626| credit card |New|Medan|In Stock|Delivered|4.0|No
ORD00091|11/03/2024|03-14-2024|TOKOPEDIA|Electronics|Smartwatch|2061619|3|6184857|Mega Campaign|DISC20|20|1236971|0|4947886|Virtual Account|VIP|Bekasi|Low Stock| delivered |5.0|PRIORITY
ORD01972|23/10/2024|26/10/2024|Shopee|Sports|Yoga Mat|142842|5|714210|Flash Sale|DISC10|10|71421|9000|-642789|E-Wallet|New|Yogyakarta|In Stock|RETUR|1.0|N
ORD01206|05-04-2024|2024-05-09|Shopee|Beauty|Lip Tint|138138|2|276276|Normal Day|NONE|0|0|18000|276276|E-Wallet|Returning|Semarang|Preorder|DELIVERED|4.0|normal
ORD00876|21/06/2024|2024/06/24|Tokopedia|Electronics|Bluetooth Speaker|1516171|3|4548513|Normal Day|NONE|0|0|25000|4548513|Virtual Account|Returning|Medan|Low Stock|DELIVERED|4.0|normal
ORD01603|20/12/2024|12-23-2024|Tokopedia|Fashion|Men T-Shirt|307358|1|307358|Clearance|CLEAR30|30|92207|9000|215151|E-Wallet|Returning|Medan|In Stock|Delivered|3.0|No
ORD01925|10/08/2024|2024-08-11|shopee|Beauty|Skincare Serum|60517|4|242068|Clearance|CLEAR30|30|72620|9000|169448|Transfer Bank|New|Bekasi|In Stock|completed|5.0|N
ORD01094|2024/10/13|19/10/2024|TikTok Shop|Sports|Running Shoes|549057|1|549057|Normal Day|NONE|0|Rp 0|18000|549057|Transfer Bank|Returning|Bandung|Low Stock|delivered|3|No
ORD01156|06-22-2024|2024/06/29|Tokopedia|Sports|Skipping Rope|409535|1|409535|Flash Sale|DISC10|10|Rp 40.954|9000|368581|COD|New|Medan|In Stock|Delivered|4.0|No
ORD01386|2024-10-21|28/10/2024|Lazada|Fashion|Hoodie|121945|1|121945|Clearance|CLEAR30|30|36584|9000|85361|COD|Returning|Semarang|In Stock|DELIVERED|5.0|
ORD01994|2024-11-03|2024-11-07|Lazada|Fashion|Women Dress|169460|1|169460|Normal Day|NONE|0|Rp 0|9000|169460|E-Wallet|VIP|Medan|In Stock|delivered|5.0|PRIORITY
ORD00500|2024-05-07|2024-05-10|Shopee|Fashion|Jeans|Rp 550.067|1|550067|Mega Campaign|DISC20|20|110013|18000|440054|Virtual Account|Returning|Semarang|In Stock|On Delivery||Yes
ORD00339|2024/10/18|22/10/2024|LAZADA| Beauty|Lip Tint|Rp 335.516|1|335516|Normal Day|NONE|0|0|18000|335516| va |New|Bandung|In Stock|DELIVERED|5.0|No
ORD01189|14/04/2024|04-21-2024|Tokopedia| Electronics |Power Bank|Rp 2.337.834|1|2337834|Normal Day|NONE|0|0|18000|2337834|E-Wallet|VIP|Surabaya|Preorder|Delivered|5.0|Y
ORD00029|18/11/2024|2024-11-24|SHOPEE|Sports|Dumbbell 5kg|194739|5|973695|Normal Day|NONE|0|0|20000|973695|Virtual Account|New|Yogyakarta|In Stock|Delivered|5.0|N
ORD01218|10/11/2024|2024/11/16|Lazada|Electronics|Bluetooth Speaker|359173|5|1795865|Flash Sale|DISC10|10|179586|25000|1616279|COD|New|Yogyakarta|Low Stock|delivered|5.0|No
ORD01583|2024/02/28|2024/02/29| blibli |home living|Blender|1168060|2|Rp 2.336.120|Normal Day|NONE|0|0|12000|2336120|Virtual Account|New|Semarang|Preorder|DELIVERED|5.0|N
ORD01854|03-25-2024|04-04-2024|Blibli|Sports|Skipping Rope |219679|1|219679|Mega Campaign|DISC20|20|43936|20000|175743|Virtual Account|VIP|Semarang|In Stock|completed|4.0|Yes
ORD00946|2024-12-24|12-29-2024|Blibli|fashion|Sneakers|416081|1|416081|Mega Campaign|DISC20|20|83216|18000|332865|Transfer Bank|New|Jakarta|Preorder|DELIVERED|4.0|No
ORD00170|15/07/2024|2024/07/17|TikTok Shop|Beauty|Lip Tint|159911|1|159911|Normal Day|NONE|0|0|0|159911||Returning|Semarang|Low Stock|Shipped||N
ORD01428|07-26-2024|28/07/2024|Tokopedia|Sports|Dumbbell 5kg|Rp 504.827|3|1514481|Clearance|CLEAR30|30|454344|15000|1060137|Transfer Bank|Returning|Medan|In Stock|completed|5.0|No
ORD01198|19/04/2024|2024/04/26|Tokopedia|Home Living|Storage Box|1187350|4|4749400|Normal Day|NONE|0|0|25000|4749400|COD|New|Bandung|In Stock|Delivered|5.0|N
ORD01254|2024/10/25|2024-10-27|Blibli|Beauty|Sunscreen|Rp 124.526|1|124526|Flash Sale|DISC10|10|12453|0|112073|Bank Transfer|Returning|Bekasi|In Stock|Delivered|3.0|normal
ORD01422|2024-12-22|24/12/2024|BLIBLI| Sports|Running Shoes|718117|4|Rp 2.872.468|Payday Sale||15|430870|25000|-2441598|Virtual Account|VIP|Semarang|In Stock|Returned|1.0|Y
ORD00913|2024-06-16|2024-06-17|Lazada|Home Living|Vacuum Cleaner|394308|2|788616|Normal Day||0|0|15000|788616|COD|New|Medan|In Stock|DELIVERED|5.0|No
ORD00492|2024-06-02|07/06/2024|Tokopedia|Beauty|Sunscreen|334062|5|1670310|Normal Day|NONE|0|0|20000|1670310|Transfer Bank|Returning|Yogyakarta|In Stock|delivered|5.0|
ORD00954|11-21-2024|11-26-2024|Blibli|beauty|Face Wash|307891|4|1231564|Normal Day|NONE|0|0|15000|-1231564|COD|Returning|Jakarta|In Stock|returned|3.0|normal
ORD01098|23/12/2024|2024-12-25|Lazada|Beauty|Skincare Serum|246638|2|493276|Normal Day|NONE|0|0|12000|493276| e-wallet |Returning|Surabaya|In Stock|shipped||N
ORD01033|2024-10-12|2024/10/18|Blibli|Home Living|Vacuum Cleaner|179013|1|179013|Flash Sale|DISC10|10|17901|20000|Rp 161.112|Transfer Bank|New|Surabaya|In Stock|DELIVERED||No
ORD00588|02-15-2024|02-21-2024|Shopee|Electronics|Power Bank|2012488|3|6037464|Normal Day|NONE|0|0|15000|6037464|COD|Returning|Bekasi|In Stock|shipped||normal
ORD00751|2024-02-24|03-01-2024|Blibli|Electronics|Power Bank|752841|2|1505682|Payday Sale|DISC15|15|225852|25000|1279830|NAN|New|Bandung|Low Stock|Delivered|4.0|normal
ORD00658|07/11/2024|13/11/2024|Shopee|Beauty|Sunscreen|208753|2|417506|Normal Day|NONE|0|0|25000|417506|COD|New|Yogyakarta|In Stock|completed|4.0|
ORD00235|2024/01/13|01-15-2024|Lazada|Home Living|Blender|609894|1|609894|Flash Sale|DISC10|10|60989|25000|548905|Virtual Account|Returning|Jakarta|In Stock|DELIVERED|5.0|N
ORD00733|2024-03-08||Blibli|Beauty|Face Wash|332829|3|998487|Payday Sale|DISC15|15|149773|9000|0|VIRTUAL ACCOUNT|Returning|Bandung|In Stock|CANCEL||N
ORD00895|2024-07-30|2024/08/06|blibli|Home Living|Storage Box|709649|1|709649|Normal Day|NONE|0|0|9000|-709649|Virtual Account|Returning|Surabaya|In Stock|RETUR|1.0|N
ORD01659|03/11/2024|09/11/2024|lazada|Fashion|Jeans|357873|1|357873|Clearance|CLEAR30||107362|0|250511|Transfer Bank|New|Bekasi|In Stock|completed|5.0|N
ORD01157|2024/11/04|11-11-2024| shopee |Electronics|Bluetooth Speaker|1459152|2|2918304|Mega Campaign|DISC20|20|583661|20000|2334643|ewallet|Returning|Yogyakarta|In Stock|completed||PRIORITY
ORD01495|2024/05/08|2024-05-14| shopee |Fashion|Women Dress|74999|1|Rp 74.999|Normal Day|NONE|0|0|15000|74999|Credit Card|Returning|Bandung|In Stock|DELIVERED|4.0|normal
ORD01448|2024-04-01|04-11-2024|Tokopedia|Beauty|Sunscreen|172127|2|344254|Mega Campaign|DISC20|20|68851|12000|275403|E-Wallet|Returning|Semarang|In Stock|completed|4.0|Yes
ORD01654|10-18-2024|2024-10-24|Lazada|Beauty|Sunscreen|166113|2|332226|Payday Sale|DISC15|15|49834|18000|282392|Virtual Account|Returning|Makassar|In Stock|Delivered|5.0|N
ORD00935|08-25-2024|2024/08/26|Tokopedia|Fashion|Men T-Shirt|551031|2|1102062|Flash Sale|DISC10|10|110206|15000|991856|Credit Card|Returning|Bandung|In Stock|completed|3.0|No
ORD01210|01-24-2024|2024-01-25|Lazada|Beauty|Lip Tint|Rp 340.469|4|1361876|Payday Sale|DISC15|15|204281|9000|1157595|Virtual Account|VIP|Medan|Low Stock|completed|5.0|Yes
ORD01066|2024/07/08|2024-07-11|blibli|Beauty|Lip Tint|126639|8|1013112|Payday Sale|DISC15|15|151967|20000|861145| e-wallet |Returning|Jakarta|Preorder|completed|5.0|No
ORD00109|2024-04-07|2024/04/08|TikTok Shop|Fashion|Hoodie|559491|1|559491|Normal Day|NONE|0|0|0|559491|E-Wallet|Returning|Jakarta|In Stock|DELIVERED|4.0|No
ORD01569|2024-10-19|22/10/2024|Blibli|Fashion|Men T-Shirt|322181|6|1933086|Clearance|CLEAR30|30|579926|18000|-1353160|E-Wallet|Returning|Makassar|Low Stock| retur |1.0|No
ORD00569|18/10/2024|2024-10-22|Tokopedia|Home Living|Blender|391665|4|1566660|Normal Day|NONE|0|0|25000|1566660|Credit Card|Returning|Bandung|In Stock|delivered|4.0|normal
ORD01168|06-18-2024|2024/06/23|Shopee|Sports|Running Shoes|885324|1|885324|Normal Day|NONE|0|0|0|885324|COD|Returning|Makassar|In Stock|completed||normal
ORD01175|2024/05/07|2024/05/09|TikTok Shop|Electronics|Power Bank|1245991|6|Rp 7.475.946|Normal Day|NONE|0|0|9000|-7475946|E-Wallet|New|Medan|In Stock|returned|2.0|No
ORD00891|04-10-2024|17/04/2024|Lazada|Sports|Yoga Mat|599890|2|1199780|Payday Sale|DISC15|15|Rp 179.967|0|Rp 1.019.813|Transfer Bank|New|Jakarta|In Stock|shipped||normal
ORD00948|28/11/2024|2024/11/30|TikTok Shop|Sports|Dumbbell 5kg|877752|5|4388760|Clearance|CLEAR30|30|1316628|9000|3072132|virtual account|VIP|Bandung|In Stock|DELIVERED|5.0|PRIORITY
ORD01049|2024/03/02|03-06-2024|TikTok Shop|Home Living|Vacuum Cleaner|973488|10|9734880|Normal Day|NONE|0|0|12000|9734880|credit card|New|Yogyakarta|In Stock|Delivered|5.0|No
ORD01518|04-10-2024|2024-04-12|Tokopedia|Home Living|Blender|Rp 59.110|4|236440|Flash Sale|DISC10||Rp 23.644|0|212796|Virtual Account|Returning|Semarang|Low Stock|DELIVERED|5.0|N
ORD01394|2024/10/07|2024/10/11|Shopee|Electronics|Smartwatch|2045901|1|2045901|Clearance|CLEAR30|30|613770|20000|1432131|E Wallet|New|Surabaya|In Stock|delivered||No
ORD01470|2024-04-21|24/04/2024|TikTok Shop|beauty|Skincare Serum|84986|3|254958|Normal Day|NONE|0|0|9000|254958|Virtual Account|VIP|Semarang|In Stock|Delivered|4.0|PRIORITY
ORD00885|28/04/2024|2024/05/05|Blibli|electronics|Wireless Earbuds|1793518|4|7174072|Normal Day|NONE|0|0|15000|7174072|Credit Card|Returning|Makassar|Preorder|DELIVERED|4|N
ORD01702|01-01-2024|01-05-2024|Tokopedia|Beauty|Body Lotion|337572|2|675144|Clearance|CLEAR30|30|Rp 202.543|25000|472601|Credit Card|Returning|Jakarta|In Stock|DELIVERED|5.0|No
ORD00851|17/07/2024|2024/07/20|Tokopedia|Beauty|Lip Tint|287783|5|1438915|Payday Sale|DISC15|15|215837|18000|1223078|Virtual Account|New|Jakarta|In Stock|Delivered|5.0|No
ORD00735|2024-09-03|2024-09-09|Blibli|ELECTRONICS|Smartwatch|1750997|4|7003988|Normal Day|NONE|0|Rp 0|18000|7003988|Virtual Account|Returning|Bandung|Preorder|delivered|5.0|normal
ORD00718|2024-03-23|2024-03-29|Shopee|Beauty|Skincare Serum|268389|3|805167|Payday Sale|DISC15|15|120775|20000|684392|Virtual Account|New|Yogyakarta|Low Stock|DELIVERED|5.0|No
ORD00455|2024-07-08|2024-07-12|Blibli|Sports|Cycling Gloves|707377|6|4244262|Normal Day|NONE|0|0|15000|4244262|Virtual Account|Returning|Surabaya|In Stock|completed|4.0|No
ORD00265|03/07/2024|07-11-2024|Tokopedia|Fashion|Men T-Shirt|161061|5|805305|Mega Campaign|DISC20|20|161061|20000|Rp 644.244|E Wallet|New|Semarang|In Stock|DELIVERED|5.0|N
ORD00076|2024-03-20|03-29-2024|Blibli|Fashion|Jeans|155544|3|Rp 466.632|Mega Campaign|DISC20|20|93326|15000|Rp 373.306|Credit Card|VIP|Semarang|In Stock|completed|5.0|Yes
ORD01574|2024-07-27|2024-07-30|Blibli|Fashion|Jeans|560418|5|2802090|Normal Day|NONE|0|0|25000|2802090|Credit Card|New|Bandung|In Stock|Delivered|5.0|normal
ORD00445|2024/05/12|13/05/2024|Blibli|Beauty|Sunscreen|109261|2|218522|Normal Day|NONE|0|0|20000|218522|E-Wallet|Returning|Bandung|In Stock|Delivered|5.0|No
ORD00396|19/04/2024|24/04/2024|Lazada|Sports|Dumbbell 5kg|528533|8|4228264|Payday Sale|DISC15|15|634240|0|3594024|Cash on Delivery|VIP|Bandung|Low Stock|completed|5.0|Y
ORD00177|13/06/2024|2024-06-19|Tokopedia|Fashion|Hoodie|354434|6|2126604|Flash Sale|DISC10|10|212660|18000|1913944|Credit Card|Returning|Yogyakarta|Low Stock|DELIVERED||N
ORD01043|10-20-2024||Shopee|Electronics|Smartwatch|1125600|4|4502400|Flash Sale|DISC10|10|450240|12000|4052160|Credit Card|New|Bekasi|In Stock|completed|4.0|No
ORD01767|04-25-2024|2024/04/28|Blibli|Home Living|Rice Cooker|178834|2|357668|Flash Sale|DISC10|10|35767|15000|Rp 321.901|Virtual Account|Returning|Semarang|Preorder|DELIVERED|4.0|normal
ORD01425|2024-04-30|10/05/2024|Shopee|Fashion|Hoodie|300753|1|300753|Mega Campaign|DISC20|20|60151|18000|240602|Virtual Account|Returning|Jakarta|In Stock|Delivered|5.0|Y
ORD01537|07-22-2024|2024-07-25|Tokopedia|Fashion|Hoodie|102222|4|408888|Normal Day|NONE|0|Rp 0|15000|408888|Virtual Account|Returning|Yogyakarta|In Stock|delivered|4.0|normal
ORD01403|11/03/2024|03-17-2024|TikTok Shop|Beauty|Body Lotion|113834|1|113834|Normal Day|NONE|0|0|9000|113834|Credit Card|VIP|Semarang|In Stock|completed|4.0|
ORD00596|20/11/2024|25/11/2024|TikTok Shop|Home Living|Table Lamp|443545|1|443545|Normal Day|NONE|0|0|20000|443545|Virtual Account|New|Jakarta|In Stock|DELIVERED|5.0|N
ORD00062|10-23-2024|2024/10/25|Lazada|Beauty|Skincare Serum|201294|3|603882|Flash Sale|DISC10|10|60388|9000|543494|COD|Returning|Yogyakarta|Preorder|DELIVERED|5|normal
